unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
101,22-6-2023 16:54:17,212,22-6-2023 16:54:17,x,,"Emancipatie, Revolutie, Opstand, Protest, Verzet",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1980,18-24 jaar oud,Man,3,Culturele verbondenheid
101,25-6-2023 19:43:49,216,25-6-2023 19:43:49,x,,"Revolutie, Opstand, Onrust, Oproer, Staking",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1984,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,26-6-2023 16:28:54,219,26-6-2023 16:28:54,x,,Gelijkheid,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1987,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
101,26-6-2023 16:43:31,221,26-6-2023 16:43:31,x,,Protest,21,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1989,45-54 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
101,26-6-2023 17:54:48,222,26-6-2023 17:54:48,x,,"Vrijheidsstrijd, Onrust, Protest, Rechtvaardigheid, Verzet",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1990,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,27-6-2023 16:32:11,225,27-6-2023 16:32:11,x,,Revolutie,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1993,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
101,27-6-2023 19:33:55,226,27-6-2023 19:33:55,x,,"Opstand, Onrust, Gelijkheid, Staking",26,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1994,18-24 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
101,28-6-2023 3:20:30,231,28-6-2023 3:20:30,x,,"Protest, Rechtvaardigheid, Staking",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1999,18-24 jaar oud,Man,3,Persoonlijke interesse
101,28-6-2023 4:39:00,232,28-6-2023 4:39:00,x,,Protest,32,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2000,75 jaar of ouder,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
102,22-6-2023 16:54:17,247,22-6-2023 16:54:17,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Verzet",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2015,18-24 jaar oud,Man,3,Culturele verbondenheid
102,25-6-2023 19:43:49,251,25-6-2023 19:43:49,x,,"Revolutie, Opstand, Verwoesting, Oproer",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2019,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,26-6-2023 16:28:54,254,26-6-2023 16:28:54,x,,Verwoesting,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2022,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
102,26-6-2023 16:43:31,256,26-6-2023 16:43:31,x,,Vandalisme,21,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2024,45-54 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
102,26-6-2023 17:54:48,257,26-6-2023 17:54:48,x,,"Revolutie, Opstand, Onrust, Vandalisme, Oproer",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2025,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
102,27-6-2023 16:32:11,260,27-6-2023 16:32:11,x,,Onrust,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2028,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
102,27-6-2023 19:33:55,261,27-6-2023 19:33:55,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Oproer",26,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2029,18-24 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
102,28-6-2023 3:20:30,266,28-6-2023 3:20:30,x,,"Opstand, Onrust, Verwoesting, Oproer, Ongeluk/niet met opzet",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2034,18-24 jaar oud,Man,3,Persoonlijke interesse
102,28-6-2023 4:39:00,267,28-6-2023 4:39:00,x,,"Gelijkheid, Rechtvaardigheid, Verwoesting",32,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2035,75 jaar of ouder,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
103,22-6-2023 16:54:17,282,22-6-2023 16:54:17,x,,"Onrust, Protest, Verwoesting, Oproer",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2050,18-24 jaar oud,Man,3,Culturele verbondenheid
103,25-6-2023 19:43:49,286,25-6-2023 19:43:49,x,,"Onrust, Verwoesting, Verzet",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2054,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
103,26-6-2023 16:28:54,289,26-6-2023 16:28:54,x,,Protest,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2057,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
103,26-6-2023 16:43:31,291,26-6-2023 16:43:31,x,,Vandalisme,21,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2059,45-54 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
103,26-6-2023 17:54:48,292,26-6-2023 17:54:48,x,,"Revolutie, Vrijheidsstrijd, Protest, Verwoesting, Oproer",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2060,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
103,27-6-2023 16:32:11,295,27-6-2023 16:32:11,x,,Vandalisme,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2063,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
103,27-6-2023 19:33:55,296,27-6-2023 19:33:55,x,,"Opstand, Onrust, Vandalisme, Verwoesting, Oproer",26,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2064,18-24 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
103,28-6-2023 3:20:30,301,28-6-2023 3:20:30,x,,"Verwoesting, Oproer, ongeloof bij de mensen",31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2069,18-24 jaar oud,Man,3,Persoonlijke interesse
103,28-6-2023 4:39:00,302,28-6-2023 4:39:00,x,,"Onrust, Protest",32,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2070,75 jaar of ouder,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
104,22-6-2023 16:54:17,317,22-6-2023 16:54:17,x,,"Revolutie, Opstand, Protest, Verzet, Oproer",12,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2085,18-24 jaar oud,Man,3,Culturele verbondenheid
104,25-6-2023 19:43:49,321,25-6-2023 19:43:49,x,,"Revolutie, Oproer",16,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2089,45-54 jaar oud,Man,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
104,26-6-2023 16:28:54,324,26-6-2023 16:28:54,x,,Opstand,19,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2092,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
104,26-6-2023 16:43:31,326,26-6-2023 16:43:31,x,,Rechtvaardigheid,21,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2094,45-54 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
104,26-6-2023 17:54:48,327,26-6-2023 17:54:48,x,,"Gelijkheid, Rechtvaardigheid, Verzet, Autoriteit, oorlog",22,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2095,45-54 jaar oud,Vrouw,3,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
104,27-6-2023 16:32:11,330,27-6-2023 16:32:11,x,,Emancipatie,25,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2098,55-64 jaar oud,Vrouw,3,Persoonlijke interesse
104,27-6-2023 19:33:55,331,27-6-2023 19:33:55,x,,"Revolutie, Onrust, Protest, Verwoesting, Oproer",26,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2099,18-24 jaar oud,Vrouw,3,Geen directe verbondenheid met de gebeurtenis
104,28-6-2023 3:20:30,336,28-6-2023 3:20:30,x,,(Te late) damage control,31,https://www.nationaalarchief.cw/collectie/exposities/30-mei-2104,18-24 jaar oud,Man,3,Persoonlijke interesse
