unitId,submittedAt,judgmentId,startedAt,Task_type,Question_number,Answer,workerId,link,age,gender,connection_level,connection_type
101,9-6-2023 16:02:20,201,9-6-2023 16:02:20,x,,"Opstand, Protest, Rechtvaardigheid, Staking",1,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1969,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,10-6-2023 13:04:16,202,10-6-2023 13:04:16,x,,"Opstand, Gelijkheid, Protest, Rechtvaardigheid, Verzet",2,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1970,18-24 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,13-6-2023 10:05:12,203,13-6-2023 10:05:12,x,,"Gelijkheid, Protest",3,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1971,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,20-6-2023 18:38:16,208,20-6-2023 18:38:16,x,,Protest,8,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1976,25-34 jaar oud,Vrouw,1,Persoonlijke interesse
101,23-6-2023 10:50:44,214,23-6-2023 10:50:44,x,,"Protest, Rechtvaardigheid, Staking",14,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1982,25-34 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,26-6-2023 16:24:30,217,26-6-2023 16:24:30,x,,"Gelijkheid, Protest, Rechtvaardigheid",17,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1985,45-54 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,26-6-2023 16:29:13,220,26-6-2023 16:29:13,x,,"Emancipatie, Gelijkheid, Rechtvaardigheid, Onafhankelijkheid, Verzet",20,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1988,35-44 jaar oud,Vrouw,1,Indirecte persoonlijke betrokkenheid of ervaring (Middels een kennis of familielid)
101,27-6-2023 15:38:55,223,27-6-2023 15:38:55,x,,Protest,23,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1991,55-64 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 15:57:41,224,27-6-2023 15:57:41,x,,"Vrijheidsstrijd, Opstand, Onrust, Protest, Onafhankelijkheid",24,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1992,45-54 jaar oud,Man,1,Geen directe verbondenheid met de gebeurtenis
101,27-6-2023 19:36:23,227,27-6-2023 19:36:23,x,,Protest,27,https://www.nationaalarchief.cw/collectie/exposities/30-mei-1995,25-34 jaar oud,Vrouw,1,Geen directe verbondenheid met de gebeurtenis
